created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sat Aug 02 02:50:05 +0000 2025,1,@Gojekmilitan Di sini pantas bendera One Piece dikibarkan,in,0,0,1,Netral
Sat Aug 02 02:49:38 +0000 2025,0,@yanuarnugroho Pemerintah yg takut sama bendera one piece adalah pemerintah yg tidak percaya diri kalau mereka dipercaya sama rakyatnya. Jadi apapun yg dilakukan rakyatnya selalu menimbulkan rasa curiga dan ketakutan berlebihan.,in,0,0,0,Positif
Sat Aug 02 02:49:25 +0000 2025,0,@ardisatriawan Selama posisinya masih dibawah sang saka merah putih NO PROBLEM AT ALL. Bukti kalo masih cinta Indonesia selama masih pasang bendera merah putih diatas bendera lainnya. Apalagi cuma bendera one piece ,in,0,0,0,Netral
Sat Aug 02 02:48:00 +0000 2025,3,Dari semua komen soal Bendera One Piece di Tiktok orang luar negeri yang paling menghibur buatku ada dua: There's a Javanese folklore literally called 'Joyo Boyo' &amp; Bro Bapak gue namanya Lutfi. ,in,0,3,0,Netral
Sat Aug 02 02:47:30 +0000 2025,0,Bendera One Piece wedi bendera pshit sek akeh i lo,in,0,0,0,Netral
Sat Aug 02 02:47:10 +0000 2025,0,@tempodotco Seharusnya tidak mengibarkan bendera one piece akan buruk juga di mata warga Japan dan Penciptanya. Di Japan saja tidak ada Warga yang kibarin bendera one piece kecuali ada event2 atau acara show cosplay. Membuat citra indo semakin buruk di mata dunia International.,in,0,0,0,Netral
Sat Aug 02 02:46:34 +0000 2025,2,@eleanorr234 Oya dianggap melawan or protes spertinya rancu deh.. Orang yang ngikutin one piece ngerasa relate aj sih ama kondisi yang sekarang.. Klo make bendera or bikin sarkas pke cerita One piece pun dah lamaa deh berproses.. Knapa ke trigger ny skrang? Tunggu momen? ,in,0,1,0,Netral
Sat Aug 02 02:45:52 +0000 2025,0,@txtdrimedia Tunjukkan dalilnya dulu bosss. Apa undang2 yang melarang menyampaikan aspirasi dan berekspresi. Selagi bendera one piece tidak lebih tinggi dari bendera RI sah2 aja kok,in,0,0,0,Netral
Sat Aug 02 02:45:42 +0000 2025,0,@LennaLenno @infoXwor_ Pasal apa yg mau dikenakan pada orang yang mengibarkan bendera one piece di bulan Agustus? Tolong dijawab.. Gak usah bahas mens rea dulu deh,in,0,1,0,Netral
Sat Aug 02 02:45:19 +0000 2025,23,@LembagaKERIS Samsul juga pake pin One Piece pas debat Cawapres 2024. Pendukung Samsul Bolonemase juga kibarin bendera One Piece di mana-mana pas kampanye Pilpres 2024. Bahkan benderanya pernah ikut kavaleri Bolonemase armada sound horeg pas nyisir puluhan kota di Jawa.,in,0,1,0,Netral
Sat Aug 02 02:43:30 +0000 2025,1,@ARSIPAJA Disaat rusia dan amerika siap perang nuklir keamanan Indonesia terancan oleh bendera ANIME ONE PIECE menyala negaraku ,in,0,0,0,Netral
Sat Aug 02 02:43:21 +0000 2025,0,Kalau emng takut same bendera strawhat pirate....berarti pemerintahan kita same juga kaya pemerintahan di one piece Negara yg cuma dipimpin oleh 5 org oligarki dan dikepalai wanita bertanduk ,in,0,0,0,Netral
Sat Aug 02 02:42:18 +0000 2025,0,@MurtadhaOne1 Sebener nya gk masalah kibarin bendera one piece tp ya klo bisa kita jgn merusak suasana kemerdekaan kibarkan serentak merah putih meskipun pemerintah an dr dulu ya gitu2 aja cari aja tgl /momen yg pas buat mgibarin bendera one piece sbga i simbol perlawanan,in,0,0,0,Netral
Sat Aug 02 02:42:01 +0000 2025,0,@kimjenna_ kimjenna_ Bendera One Piece lagi rame karena warga kibarin sebagai simbol perlawanan &amp; kebebasan dari anime itu kritik halus ke pemerintah soal ketidakadilan jelang HUT RI ke-80. Hubungannya: Kemerdekaan seharusnya bebas tapi banyak yg anggap ini sindiran kondisi sosial. Ada yg,in,0,0,0,Netral
Sat Aug 02 02:41:32 +0000 2025,4,Min @infomalang info tempat yang jualan bendera one piece? Atau toko yang bisa nyetak bendera. Matur suwun ,in,2,2,1,Netral
Sat Aug 02 02:41:23 +0000 2025,0,Kalau mau pasang bendera one piece silahkan asal jangan lupa pasang bendera Indonesia diatasnya sebagai pengingat seberapa kekurangan pemerintah sekarang Merah Putih tetap prioritas kita jaga persatuan dan tidak menimbulkan keributan.,in,0,1,0,Netral
Sat Aug 02 02:40:59 +0000 2025,0,@grok knp skrg lagi rame bendera one piece? hubungannya apa sm kemerdekaan?,in,0,1,0,Netral
Sat Aug 02 02:40:49 +0000 2025,2,@potatokntg @haienggal @barengwarga @pewpiece kita? rakyat maksudnya? kenapa harus rakyat kalau pemerintahannya aja ga mengenang jasa pahlawan dengan cara korupsi dan berbagai kasus lainnya? dengan adanya bendera one piece ini viral agar mereka SADAR! klo pemerintahan mereka bikin sedih PAHLAWAN ️,in,0,1,0,Positif
Sat Aug 02 02:40:30 +0000 2025,0,pakde gw ikutan ngibarin bendera one piece ,in,0,0,0,Netral
Sat Aug 02 02:40:21 +0000 2025,0,Kurang rezim apa lagi negare kite nih yee.... Same bendera one piece jak takott wkwkwk sampe mau dipidanakan,in,0,0,0,Netral
Sat Aug 02 02:38:56 +0000 2025,0,@txtdrimedia Kibarin bendera one piece dapat hukuman giliran sama koruptor malah di piara pejabat kontol,in,0,0,0,Netral
Sat Aug 02 02:38:36 +0000 2025,0,Bendera one piece apa salahnya dah dari dulu dah banyak yg kibarin,in,0,0,0,Netral
Sat Aug 02 02:37:55 +0000 2025,0,@KangManto123 Hati2 jgn ngibarin bendera one piece di atas merah putih kalo mau pasang selalu di bawahnya jd ga kena pasal. Isilop cuma bisa terapin pasal itu,in,0,0,0,Netral
Sat Aug 02 02:37:33 +0000 2025,0,Mereka yang mengibarkan bendera one piece dan mengupload ke medsos adalah orang-orang yang kurang puas dengan pemerintahan tapi dengan mengibarkan bendera one piece sama aja sih jadinya bukan terlihat seperti bajak laut mugiwara yang berpetualang mengejar kebebasan.,in,0,1,0,Netral
Sat Aug 02 02:37:03 +0000 2025,0,@txtdrimedia dulu takut sama bendera isis hitam skrg takut sama bendera one piece o...lha pemerintah rak nduwe uteg,in,0,0,0,Netral
Sat Aug 02 02:36:10 +0000 2025,0,Bukan utk jadi pahlawan tapi karena prinsip dia kemanapun harus bebas berpetualang dan dia gak kepengen menggulingkan suatu kekuasaan atau menguasai suatu kerajaan. Sekarang apakah tepat pakai bendera one piece menjelang kemerdekaan Indonesia? Rasanya kurang tepat.,in,0,1,0,Netral
Sat Aug 02 02:34:04 +0000 2025,0,Beli bendera one piece ah buat dikibarin di motor ,in,0,0,0,Netral
Sat Aug 02 02:34:00 +0000 2025,0,Belum ketemu bendera one piece di komplek. ,in,0,0,0,Netral
Sat Aug 02 02:33:30 +0000 2025,0,@txtdrimedia cukkkkk gk ada undang2nya ayolah rapat dihotel anggaran 10M kebut undang2 larangan bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:56:29 +0000 2025,0,@muncorner Apa aja sender. Mungkin bisa kenapa skrg bendera one piece berkibar.,in,0,0,0,Netral
Sat Aug 02 01:56:21 +0000 2025,12,Awas yg ngibarin bendera One Piece bs dinuklir. ,in,0,4,1,Netral
Sat Aug 02 01:55:58 +0000 2025,0,emng udah kelewat lucu sih pejabat negara ini. semua kelakuan nyeleneh mrk yang diluar nalar msh nyuruh warganya memaklumi. tp ketika warganya mengibarkan bendera one piece sebagai bentuk ekspresi kekecewaan kepada pejabat negara lngsng di anggap memecah belah bangsa. lucu mas!,in,0,0,0,Netral
Sat Aug 02 01:55:23 +0000 2025,5,Gue sama mama gue sudah pengen pasang bendera one piece. Tapi kita sadar kita ini istri dan anak dari purnawirawan tni,in,0,0,0,Netral
Sat Aug 02 01:55:03 +0000 2025,0,@clawmarkers tldr; warga cape sama banyak kasus yg terjadi akhir2 mikir buat apa hut ri pasang bendera ga ada yg perlu dirayain dari nakama (fans one piece) ngide mending kibarin aja bendera bajak laut. cerita di one piece ini 11-12 sama yg terjadi di indo.. c-,in,0,1,0,Netral
Sat Aug 02 01:54:48 +0000 2025,0,Entah kenapa pergerakan bendera bendera one piece ini aga sus,in,0,0,0,Netral
Sat Aug 02 01:52:52 +0000 2025,0,@sakarikigengoro @txtdrimedia Tidak ada konsekuensi hukum langsung berdasarkan UU No. 24 Tahun 2009 jika hanya mengibarkan bendera One Piece tanpa bendera negara karena undang-undang itu fokus pada penghormatan Bendera Merah Putih (Pasal 24 &amp; 21). Namun jika dianggap menghina simbol negara atau melanggar,in,0,1,0,Netral
Sat Aug 02 01:52:28 +0000 2025,0,@jidscimahi Ada yang bilang tu bendera one piece penecah bangsa min wkwkwk ngabrut ,in,0,1,0,Netral
Sat Aug 02 01:50:59 +0000 2025,0,pasang ah wakakaka kan lucu juga gua digrebek polisi gegara bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:50:29 +0000 2025,0,@tempodotco Menurut saya bendera bajak laut one piece itu bukan merupakan ancaman negara itu hanya sekedar buat gaya gaya an bagi para supir truk.Kenapa terlalu baper terhadap rakyatnya sendiri yang perlu diwaspadai itu adlh mereka para KORUPTOR itulah pengkhianat perusak bangsa sesungguhnya,in,0,0,0,Netral
Sat Aug 02 01:49:47 +0000 2025,0,@TirtoID Gw stikerin juga nih semobil mobil pake bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:48:56 +0000 2025,16,@ElvinaNara Yg mecah belah bangsa mah pemerintah noh suruh mereka jangan fomo jd pejabat brengsek. Perkara bendera one piece aja pada bacot bgt,in,0,0,1,Netral
Sat Aug 02 01:48:35 +0000 2025,0,eh gakpapa lah bendera one piece berkibar di semua plosok negeri dari sabang sampe marauke biar pemerintah ketar ketir ,in,0,0,0,Netral
Sat Aug 02 01:48:11 +0000 2025,2,bendera one piece takut giliran dzolim kagak ada takut takutnye lu babi,in,0,1,0,Netral
Sat Aug 02 01:47:06 +0000 2025,0,aneh bgt sama bendera one piece takut tapi sama Allah kayak ga ada takut takutnya,in,0,0,0,Netral
Sat Aug 02 01:47:05 +0000 2025,1,takut sama bendera one piece aja dah kocak bgt,in,0,1,1,Netral
Sat Aug 02 01:47:01 +0000 2025,1,@MungOppa @SigitWasito8 @prabowo Kami cuma bisa berlindung dibawah bendera one piece ,in,0,0,0,Netral
Sat Aug 02 01:44:28 +0000 2025,0,@indracahyana90 @neohistoria_id selagi merah putih masih lebih tinggi dari bendera one piece apa masalahnya?,in,0,0,0,Netral
Sat Aug 02 01:43:58 +0000 2025,0,Sama sistem Pemerinthan Indonesia. Semoga Masyarkat Indonesia paham kenapa pasang Bendera One Piece. Biar tidak di kira ikut2an saja. Semangat Rakyat Indonesia,in,0,1,0,Netral
Sat Aug 02 01:43:51 +0000 2025,1,@wongmlaku @ProfesorZubairi memang sudah ada. Kalau sampai harus rakyar dari daerah ke DPR artinya mata telinga anggora DPR itu mampet. Bendera One Piece itu simbol teriakan hati ketika hidup makin berat ditambah kebijakan2 yg makin berat.,in,0,0,0,Netral
Sat Aug 02 01:43:24 +0000 2025,2,@kompascom Kalo bendera palestina gmn pak? Bbrp tahun lalu tren bendera palestina gak ribut sekarang bendera bendera one piece malah ribut ,in,0,0,0,Netral
Sat Aug 02 01:42:53 +0000 2025,0,@heyista Ngurusin korupsi ️ Ngurusin bendera One Piece ️,in,0,0,0,Netral
Sat Aug 02 01:42:51 +0000 2025,6,@Grimmjaow @firaining bro kira yg menginisiasi fans op. padahal bukan ini tuh gerakan dari sopir2 odol kmrn kalo ga salah jadi ya terinspirasi aja dr situ. lagian ngibarin bendera merah putihnya ttp kok cuma dibawahnya ada bendera one piece aja sebagai bentuk kritik. kita semua love this country,in,0,2,0,Netral
Sat Aug 02 01:41:26 +0000 2025,0,@SoundOfYogi Ikut tapi bawa bendera one piece atau akame ga kill ,in,0,0,0,Positif
Sat Aug 02 01:38:36 +0000 2025,0,Bukan krna luffy dkk haus kekuasaan. Karena meraka pngn hidup dengan kejujuran bebas dan tdak tunduk dengan penguasa yg menindas. Nah jadi itu alasan masyarkat Indonesia tercinta mengibar kan bendera One Piece. Bukan karena mereka fans anime. Tapi mereka(rakyat indonesia) kecewa,in,0,1,0,Netral
Sat Aug 02 01:38:19 +0000 2025,0,Semakin pengen pasang bendera one piece kalo gak bendera seungcheol ajaaaaaa,in,0,0,0,Netral
Sat Aug 02 01:37:33 +0000 2025,1,@kompascom Gw ngebayangin mas didit makan malam sm bapak ibunya .. trus saat itu keselip omongan bendera one piece ..,in,0,0,0,Netral
Sat Aug 02 01:37:10 +0000 2025,1,Setelah abolisi dan amnesti diumbar kita lihat apakah bendera one piece masih berkibar dan bacot ijasah palsu masih beredar.,in,0,0,0,Netral
Sat Aug 02 01:35:06 +0000 2025,0,@tempodotco Dasco lihat bendera one piece brisik minta ampun tapi laut dipager pura-pura buta.,in,0,0,0,Netral
Sat Aug 02 01:34:50 +0000 2025,0,@cagubnyinyir2 @Gunawan75_ @GunRomli @PaltiWest @sukardiyahya162 Kita lihat apakah bendera one piece masih berkibar dan bacotan ijasah palsu masih beredar.,in,0,0,0,Netral
Sat Aug 02 01:34:00 +0000 2025,0,infokan link jualan bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:28:38 +0000 2025,0,Kok jadi tertarik anime one piece gara2 bendera,in,0,1,0,Netral
Sat Aug 02 01:25:48 +0000 2025,1,@grok3error @kegblgnunfaedh Ini meme viral dari 2023 sekitar Hari Kemerdekaan Indonesia. Gambar tunjukin orang bakar bendera Jolly Roger (bajak laut One Piece) sambil pegang bendera Merah Putih dengan caption Bela itu bela negara bukan bela kartun ironis karena dia pakai kaos Blackbeard Pirates dari,in,0,0,0,Netral
Sat Aug 02 01:24:25 +0000 2025,0,Wkwk buzzer dah pada turun tangan di tt dan x takut bgt sama bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:23:37 +0000 2025,0,bentar lagi ada yang ngomong campaign bendera one piece dibiayai orang jahat yang tidak suka sama indonesia,in,0,0,0,Netral
Sat Aug 02 01:21:47 +0000 2025,0,@neohistoria_id Makin banyak yg mengibarkan bendera one piece klo begini mah,in,0,0,0,Netral
Sat Aug 02 01:20:38 +0000 2025,0,@NenkMonica Jangan2 dibalik pengibaran bendera one piece ada fufufafa ...,in,0,0,0,Netral
Sat Aug 02 01:19:51 +0000 2025,0,Antek asing ayo biayai saya saya siap mengibarkan bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:18:51 +0000 2025,2,isack kalo tinggal di indo juga kayanya bakal mengibarkan bendera one piece,in,0,0,0,Netral
Sat Aug 02 01:18:20 +0000 2025,33,@peronyawns Dalam konteks cerita One piece ketika bendera bajak laut topi jerami dikibarkan disebuah negara bersama dengan bendera nasional Mereka itu artinya negara tersebut berada dalam perlindungan keamanan dari yonkou Monkey D Luffy.,in,0,2,2,Netral
Sat Aug 02 01:16:53 +0000 2025,3,Sama salib takut sama bendera One Piece takut. Gimana kalo pasang bendera One Piece di salib.,in,0,1,2,Netral
Sat Aug 02 01:16:26 +0000 2025,6,@MurtadhaOne1 sebentar lagi ada yang bilang pencetakan dan pemasangan bendera one piece dibiayai asing dan koruptor,in,0,0,0,Netral
Sat Aug 02 01:16:13 +0000 2025,1,Mengibarkan bendera one piece dianggap ancaman oleh pemerintah. Pajak yg menusuk pun dianggap ancaman bagi rakyat. Anggap saja ini ujian bagi negara berkembang.,in,0,0,0,Netral
Sat Aug 02 01:16:08 +0000 2025,10,@txtdrimedia Serius takut ama bendera one piece?,in,0,0,0,Netral
Sat Aug 02 01:16:01 +0000 2025,0,TL ku yang isi PURE ONE PIECE sekarang kemasukan Politik Indo yang pada pake bendera One Piece . tercemar ,in,0,0,0,Netral
Sat Aug 02 01:15:37 +0000 2025,6,@neohistoria_id Kita tidak ikut berjuang tali setidaknya kita bisa menghargai perjuangan para pahlawan bangsa.jangan samakan bendera merah putih dengan bendera one piece hai kaum sakit hati,in,26,159,0,Netral
Sat Aug 02 01:15:21 +0000 2025,2,Sama bendera one piece takut sama tuhan g ada takutnya.,in,0,4,3,Netral
Sat Aug 02 01:15:15 +0000 2025,0,@Pejuangmslim @Rhokhaqqof @areev_r @Intel_Imut Fakta menunjukkan Gibran memakai pin One Piece pertama kali di debat cawapres 21 Januari 2024 bukan Desember 2023 seperti disebut sebelumnya. Anies terkait belakangan via fans. Tren bendera 2025 ini berawal dari sana. Mari diskusi berbasis bukti bukan ejekan.,in,0,0,0,Netral
Sat Aug 02 01:14:33 +0000 2025,0,Sama bendera one piece kok marah Harusnya marah kalo benderanya cuma half piece (alias cuma setengah),in,0,0,0,Netral
Sat Aug 02 01:14:32 +0000 2025,0,@AryaNovrianus Kagak usah pakek bendera one piece juga bakalan jatuh sendiri karna korupsi! Bukanya sahin perampasan aset malah ngurusin hal2 sepele kyk gini. Rugi lah di gaji gede,in,0,0,0,Netral
Sat Aug 02 01:14:15 +0000 2025,0,@OposisiCerdas Atas dasar hukum apa larangan pengibaran bendera one pice.. buka. Logo negara .bukan logo partai bukan logo ormas.. logo one piece 100% ada licencinya..itu hanya logo animasi hiburan anak2 di seluruh planet bumi.. Mending urus saja UU penyitaan aset KOruptor..itu lebih penting,in,0,0,0,Netral
Sat Aug 02 01:13:56 +0000 2025,0,Yang dikibarkan itu bukan bendera one piece tapi bendera strawhat pirate pejabat bodoh,in,0,0,0,Netral
Sat Aug 02 01:12:25 +0000 2025,0,emang ada larangannya ya ga boleh ngibarin bendera one piece? sejak kapan dah?,in,0,1,0,Netral
Sat Aug 02 01:12:22 +0000 2025,0,@tempodotco Sama lagu takut lukisan takut sekarang bendera one piece pun takut. giliran sama Tuhan gaada takut-takutnya. OON BET ANJIR,in,0,0,0,Netral
Sat Aug 02 01:11:19 +0000 2025,1,Saking lelahnya rakyat sampai ia mengibarkan bendera one piece di bawah bendera Indonesia. Menandakan bahwa kebijakan² yang dibuat pemerintah tajam ke bawah. Benar bendera Merah putih adalah simbol negara simbol perjuangan rakyat indonesia sampai merdeka.,in,0,1,0,Netral
Sat Aug 02 01:11:07 +0000 2025,0,@TaufikWidiarto @susan_amelia46 @kompascom Pengibaran bendera One Piece hanyalah ekspresi fandom anime bukan makar seperti diklaim Firman Soebagyo. Secara hukum ini tak memenuhi unsur pemberontakan. Lebih baik edukasi Pancasila daripada tuduhan berlebihan yang bisa memecah belah. Mari rayakan HUT RI dengan semangat,in,0,0,0,Netral
Sat Aug 02 01:08:28 +0000 2025,1,Selain bendera One Piece ada nggk sih bendera lain yg ngasih pesan yg sama? Bisa dari anime atau non-anime. Kalo yg gw tau dari anime ada bendera Tekkandan dari Gundam Iron Blooded Orphans sama bendera dari AOT,in,0,1,0,Netral
Sat Aug 02 01:08:06 +0000 2025,0,Klo ampe ternyata kibaran bendera one piece ditunggangi Anda akan merasakan kemarahan ras terkuat kedua di dunia ,in,0,0,0,Netral
Sat Aug 02 01:07:34 +0000 2025,3,@PikachuMabuk @adriandanarw K.O itu yang diatas tren bendera one piece ini sebuah kabar baik untuk masyarakat,in,0,0,0,Netral
Sat Aug 02 01:07:04 +0000 2025,0,@firufd 17 Agustus kibarkan bendera one piece aja. NKRI usa bangkrut dicomot koruptor parjo dan parcok yg ga bermoral hukum yg diobrak abrik dan wakil rakyat yg ga mewakili rakyat krn suara rakyat uda ga didenger. Biar dunia internasional tau bobroknya NKRI saat ini.,in,0,0,0,Netral
Sat Aug 02 01:04:47 +0000 2025,8,@kompascom Bendera one piece tidak beda dengan bendera klub bola bendera organisasi keagamaan bendera partai dsb tidak dimaksudkan menggantikan bendera merah putih jadi bebas dikibarkan.,in,0,0,0,Netral
Sat Aug 02 01:03:06 +0000 2025,0,@yukiakari_high bayangin takut sama bendera one piece ,in,0,1,0,Netral
Sat Aug 02 01:02:37 +0000 2025,39,@txtdrimedia kapanpun harinya dan apapun itu alasannya memang bendera one piece layak dikibarkan. lihat apa yg sudah diperbuat pemerintah saat ini. harus ada perlawanan. MAMAYUKERO YUMEWO HAHIHAHIHEE!!,in,0,1,2,Netral
Sat Aug 02 01:00:56 +0000 2025,0,Me : sayang kita pasang bendera ? Bendera one piece. : Nah iya,in,0,0,0,Netral
Sat Aug 02 00:59:41 +0000 2025,24,@neohistoria_id pemerintah kabinet bobrok ya memang pantas disindir dengan bendera ONE PIECEprabowo segeralah buang menteri menteri penjilat jokontol atau prabowo terus disindir dengan bendera one piece,in,0,0,1,Netral
Sat Aug 02 00:58:18 +0000 2025,4,@evalez_fr @TitiekSoeharto Bu Titiek sebal benci marah krn Presiden Prabowo diwarisi hutang ribuan T Korupsi merajalela Hukum dikebiri KKN malah sak enak udele dgn maraknya Bendera One Piece itu agar di atensi Presiden unt lebih semangat hancurkan KKN,in,0,1,0,Netral
Sat Aug 02 00:56:15 +0000 2025,1,Gw sih ga masalah ya orang-orang masang bendera one piece tapi jangan diatas merah putih lah,in,0,0,0,Netral
Sat Aug 02 00:55:33 +0000 2025,0,One piece emang bagus dari segi cerita cuman ngibarin bendera topi jerami buat nentang pemerintah mah emang aneh. Bro luffy gak akan jadi raja bajak laut hanya dengan koar2 doang. Ada aksi keterlibatan dan intervensi langsung. Gak cuman kibar bendera doang.,in,0,1,0,Netral
Sat Aug 02 00:54:40 +0000 2025,0,Anime dianggap gerakan separatisme lucu dah setakut itu dengan bendera one piece?,in,0,0,0,Netral
Sat Aug 02 00:54:28 +0000 2025,0,@SoundOfYogi Ikut aja.Bawa bendera One piece taruh dipundaknya...pasti rame.,in,0,1,0,Netral
Sat Aug 02 00:53:53 +0000 2025,0,Kocak banget sih pemerintah ngapain ngurusin bendera one piece masa takut sama bendera anime,in,0,0,0,Netral
Sat Aug 02 00:52:58 +0000 2025,9,@kompascom One Piece Bendera fiksi dari sebuah film kartun. Bentuk protes berpendapat melalui kreativitas bukan demo turun kejalan. Banyak hal yang harus diperhatikan dan diperbaiki di Negeri ini. Jika pemerintah anti kritik pengibar bendera ini akan ditangkap dengan berbagai tuduhan.,in,0,0,0,Netral
Sat Aug 02 00:51:52 +0000 2025,2,penjualan bendera one piece melonjak ni,in,0,4,0,Netral
Sat Aug 02 00:51:00 +0000 2025,9,@Hilmi28 Sama bendera Tauhid alergi... D tuduh radikal lah anti Pancasila anti NKRI dll.. Sekarang sama bendera icon manga one piece ampe kelabakan serius d tanggapi... Pake ada ancaman pidana segala.. Bukannya instropeksi malah salahin reaksi rakyat,in,0,0,0,Netral
Sat Aug 02 00:49:44 +0000 2025,0,HUT RI ke 80 Menko Polkam tindak pengibar bendera One Piece. Tanda pemerintah anti kritik.,in,0,0,0,Netral
Sat Aug 02 00:48:36 +0000 2025,0,@cj17_id @txtdrimedia Gibran pake pin doang lha yg satu deklarasi bentuk perlawanan dgn mengibarkan bendera one piece sebagai simbol perlawanan otak lu kecil amat,in,0,1,0,Netral
Sat Aug 02 00:48:17 +0000 2025,0,@ARSIPAJA Yaelah ngibarin bendera one piece aja di anggap mecah belah bangsa terus gimana orang-orang yang berantem gara-gara bendera partai lagian kalau rakyat bercanda malah di anggap serius giliran serius kalian kerja nya malah bercanda .,in,0,0,0,Netral
Sat Aug 02 00:48:15 +0000 2025,0,@eshalerika Yg pake bendera one piece bakal kena pidana kemarin beritanya begitu....kalo pejabat ikutan cuma buat ikutan doang taulah tujuannya buat apa,in,0,1,0,Netral
Sat Aug 02 00:47:42 +0000 2025,0,@tempodotco Sama bendera one piece saja meriang .....lebay ,in,0,0,0,Netral
Sat Aug 02 00:47:32 +0000 2025,0,Jadi semakin nyata statement anggota DPR seperti anak TK takut bendera one piece tapi ubah undang - undang yang merugikan rakyat semau udelnya,in,0,0,0,Netral
Sat Aug 02 00:46:39 +0000 2025,0,Orang masuk penjara karena ngibarin bendera One Piece janggal sih. Tapi pengen lihat gimana kacaunya itu. Hahah.,in,0,0,0,Netral
Sat Aug 02 00:44:49 +0000 2025,0,Dan uniknya orang2 yang ngibarin bendera one piece tuh justru dari supir2 kendaraan besar. Lekas membaik Negeri ku 🇮🇩,in,0,0,0,Netral
Sat Aug 02 00:44:21 +0000 2025,0,@naleraja Banyak yang risih karena Bendera Jolly Roger dari One Piece melambangkan bajak laut dan pemberontakan yang dianggap sebagai sindiran politik terhadap pemerintah Indonesia. Beberapa melihatnya sebagai bentuk ketidakhormatan terhadap simbol nasional meski bagi fans hanyalah,in,0,0,0,Positif
Sat Aug 02 00:43:18 +0000 2025,0,ini ibukku tau one piece dr mn njir mau pasang bendera tbtb blng ini sekalian pasang bendera one piece aja ,in,0,0,0,Netral
Sat Aug 02 00:42:58 +0000 2025,5,@Dirgahayu394 @evalez_fr @TitiekSoeharto Menyuarakan itu bkn berarti hrs benar2 bersuara tulisan gambar bendera simbol isyarat itu semua jg suara dlm bntk yg lain. Tdk ada yg mau ganti merah putih dgn yg lain yg ada menyandingkan merah putih dgn one piece adalah bentuk suara bahwa Indonesia sdg tdk baik2 saja.,in,0,1,0,Netral
Sat Aug 02 00:40:57 +0000 2025,2,@bangherwin @grok tolong editin bendera merah putih di atas bendera one piece,in,0,3,0,Netral
Sat Aug 02 00:40:38 +0000 2025,0,@WagimanDeep212_ di sebagai pimpinan yg ga setuju dengan kebijakan pemerintah ! mari kita ikut kibarkan bendera one piece,in,0,0,0,Netral
Sat Aug 02 00:37:05 +0000 2025,0, Bendera One Piece dipelopori dari oposisi pemerintah? yakin? kalo cuma dari oposisi mah pejabat istana/DPR ga akan panik kan udah biasa ,in,0,0,0,Netral
Sat Aug 02 00:35:47 +0000 2025,0,@irhamnapermana Kayaknya juga bukan. Siapa tahu punya saham di Shopee. Penjualan bendera One Piece ini meningkat tajam.,in,0,0,1,Netral
Sat Aug 02 00:35:24 +0000 2025,0,Wkwk beneran liat bendera one piece di truk2. Biasanya bendera merah putih yg berkibar,in,0,0,0,Netral
Sat Aug 02 00:33:31 +0000 2025,7,orang2 pada naikin bendera ONE PIECE itu karena udah kepalang muak sama kebijakan2 pemerintahan eh tapi sama pemerintahan dianggap pemecah belah bangsa. yang tolol siapa sih ini,in,0,0,0,Netral
Sat Aug 02 00:33:20 +0000 2025,1,Ada dosen sosiologi pernah ngomong bentuk pergerakan masa kini tuh dibentuk dari hal yg plg sederhana seperti hobi maka fenomena bendera One piece dan demo pakai lightstick itu muncul. Sama juga dgn teman2 pembaca yg terus2an mengeluarkan kritik.,in,0,0,0,Netral
Sat Aug 02 00:32:46 +0000 2025,0,@potatokntg @devonlikke @barengwarga @pewpiece Harusnya aku yang nanya kakak emang pahalawannya uda bilang bete liat bendera one piece pas 17an? ,in,0,1,0,Netral
Sat Aug 02 00:31:42 +0000 2025,0,@Pejuangpahala16 @barengwarga Separatis pake bendera one piece emangnya mau bikin negara apa bang?? Wano? wkwk ,in,0,0,0,Netral
Sat Aug 02 00:30:19 +0000 2025,6,@NenkMonica Kata Budi Gunawan yang menggunakan bendera one piece bisa kena pidana Nih wapres sudah memakainya silahkan pidanakan kalo anda berani itu juga ,in,0,0,0,Netral
Sat Aug 02 00:28:56 +0000 2025,0,@MurtadhaOne1 Bendera One Piece merujuk pada Jolly Roger sebuah simbol tengkorak yang digunakan sebagai identitas bajak laut dalam sejarah dunia.,in,0,0,0,Positif
Sat Aug 02 00:28:26 +0000 2025,10,Wkwk pemerintah takut sama bendera one piece is totally peak comedy ,in,0,3,1,Netral
Sat Aug 02 00:25:38 +0000 2025,0,@pewpiece Yang orang tua pada ngerti g ya kalo di kampung pada naekin bendera one piece? Hehe,in,0,0,0,Netral
Sat Aug 02 00:24:47 +0000 2025,0,baru inget kemarin sore liat truk lewat ngibarin bendera one piece,in,0,0,0,Netral
Sat Aug 02 00:24:27 +0000 2025,0,Negara ini nggak butuh revolusi cukup ganti penulis naskah. Plot-nya basi: musuh lama dipeluk kawan lama ditusuk lalu koalisi demi stabilitas . Warga mikir liar dikira makar bawa bendera One Piece aja dicurigai pengkhianat. Ini demokrasi atau drama sinetron?,in,0,0,0,Netral
