created_at,favorite_count,full_text,lang,quote_count,reply_count,retweet_count,sentiment
Sat Aug 02 21:14:05 +0000 2025,0,Byk bajingan tolol yg gmpang di suap utk membela kepentingan mrk. Jadi jika saat ini muncul gerakan pngibaran bendera one piece itu adlh simbol perlawanan rakyat yg mrsa tertindas oleh ketidak adilan. Jk ketidk adilan ini msh dipelihara @prabowo yg mbuat rakyat mkin dimiskinkan,in,0,1,0,Positif
Sat Aug 02 21:13:23 +0000 2025,0,@mariokemes @neohistoria_id Pengibaran bendera One Piece di Indonesia menjelang HUT RI ke-80 adalah bentuk protes simbolis terhadap pemerintah. Bendera Jolly Roger dari anime itu melambangkan perlawanan terhadap korupsi ketidakadilan dan kebijakan yang dianggap tidak berpihak pada rakyat. Banyak warga,in,0,0,0,Netral
Sat Aug 02 21:13:05 +0000 2025,0,@AndrikaBp @neohistoria_id Lagi nunggu berita TNI memaksa menurunkan bendera One Piece. Fix sdh negara ini ngga ketolong klo itu terjadi.,in,0,0,0,Positif
Sat Aug 02 21:12:16 +0000 2025,0,@neohistoria_id Hi @grok kenapa di Indonesia ramai pengibaran bendera One Piece saat menjelang peringatan kemerdekaan Indonesia yang ke-80?,in,0,1,0,Netral
Sat Aug 02 21:08:22 +0000 2025,0,@txtdrimedia Sama bendera kok takut,in,0,0,0,Positif
Sat Aug 02 21:06:05 +0000 2025,0,@ARSIPAJA Santai aja mblo dulu saja si kakek sinting bilang kaos bergambar palu arit bendera Vietnam cuma bentuk ekspresi anak² terhadap fashion sekarang jomblo ini ngomong terbalik? Sudah out of date banget ini kakek!,in,0,0,0,Positif
Sat Aug 02 21:05:26 +0000 2025,0,@txtdrimedia Selama tidak lebih tinggi dri bendera merah putih itu legal pak sama bedera kok takut,in,0,0,0,Positif
Sat Aug 02 21:04:06 +0000 2025,0,Bendera slank udh gak jaman kayaknya,in,0,0,0,Positif
Sat Aug 02 21:01:30 +0000 2025,0,Bendera one peace adalah fiksi begitupula dengan ceritanya. Tapi... Negara dan pemerintah juga adalah fiksi !! Gak ada bedanya dengan cerita one peace. Sebagai entitas pada dasarnya itu tak pernah ada diada-adakan dan dipaksa untuk mempercayai itu ada.,in,0,1,0,Positif
Sat Aug 02 21:01:23 +0000 2025,0,ada apa dengan bendera one piece somebody explain pls,in,0,0,0,Netral
Sat Aug 02 20:59:39 +0000 2025,0,@sunshiiniieee info lokasi bang tmen gua mau curi bendera nya @hahanotforuslut,in,0,0,0,Netral
Sat Aug 02 20:59:12 +0000 2025,1,ko ada yg menganggap pengibaran bendera one piece itu sebagai bentuk provokasi untuk menjatuhkan pemerintahanpadahal ini kan salah satu bentuk kebebasan berekspresi bukan bentuk benci terhadap negara harusnya menanggapinya bukan seperti itu. luffy wa kaizoku ou ni naru otoko da,in,0,0,0,Positif
Sat Aug 02 20:59:11 +0000 2025,0,@txtdrimedia Jng lebay lah. Itu kan fans one piece aja. Kalau gt aku mau ngibarin bendera konoha aja deh ,in,0,0,0,Positif
Sat Aug 02 20:33:33 +0000 2025,0,ingfokan jadwal pengibahan bendera selanjutnya https://t.co/sNveIwf3u9,in,0,0,0,Netral
Sat Aug 02 20:32:48 +0000 2025,1,@DokterTifa Tadinya mau ikut2 pasang bendera onepiece eeeeh dilalah ......ogah deh klo gitu brarti harus diusut nih,in,0,0,0,Positif
Sat Aug 02 20:32:45 +0000 2025,0,Kalo dari awal ini mungkin lebih keren dan gak akan huru hara atau bendera makar Wkwkwk Cc @Abu_Farqah dan @keepithink_crab,in,0,1,0,Negatif
Sat Aug 02 20:31:53 +0000 2025,12,Baru ngeh bajunya sama kek bendera France perpaduan warnanya PARIS ROCKS WITH JENNIE #JENNIEDEADLINEPARIS #DEADLINE_IN_PARIS https://t.co/RJkQTXL4zh,in,0,0,4,Netral
Sat Aug 02 20:30:56 +0000 2025,1,@Mwabuk2Boniface 31 Kwa kuwa kama wakitenda mambo haya katika mti mbichi itakuwaje katika mkavu? Luk 23:31 HUYU NI MWANASHERIA NGURI HUYU NI MBUNGE VIPINDI VIWILI HUYU RAIS MSTAAFU TLS HUYU NI MNAZIMU MSTAAFU Hapo MNATAKA nn ILI kuiona BENDERA YA TAIFA AU MPAKA JENEZA NDO MJIFANYE KUMTAMBUA?,in,0,0,0,Negatif
Sat Aug 02 20:27:35 +0000 2025,2,Hati-hati kawan negara ini negara hukum bukan negara nenek lu. Roy Suryo di penjara gara² unggah meme stupa di ganti kepala pak Jokowi Lu @bangherwin unggah meme bendera negara jdi lelucon utk engagement. Cc..@CCICPolri @DivHumas_Polri @prabowo Bendera yg klian hormat tiap senin https://t.co/UyLl4e0BDY,in,0,0,0,Positif
Sat Aug 02 20:25:49 +0000 2025,0,@ARSIPAJA Setidaknya Nonton One Piece dlu pak biar tahu Apa itu Bendera Mugiwara One Piece dan Hal-hal lain di One Piece.,in,0,0,0,Netral
Sat Aug 02 20:24:05 +0000 2025,0,@Ainie_April17th @infoXwor_ Rakyat cuma kibarin bendera fiktif di suruh loh bukan bendera PKI. Padahal lebih lucu pejabat yg obrak abrik sistem pemerintah dan korupsi terang terangan,in,0,0,0,Positif
Sat Aug 02 20:22:59 +0000 2025,0,Bendera One Piece bukan sekadar logo. #Bendera #benderaonepiece https://t.co/VMjSpa2hD2,in,0,0,0,Netral
Sat Aug 02 20:22:10 +0000 2025,0,tawarin bendera one piece sertain fee dan foto,in,0,0,0,Netral
Sat Aug 02 20:20:50 +0000 2025,6,@NKRI_0607 @Minietweets_ Nye... nyee... nyeee.... Kibarin bendera fufufafa https://t.co/VHdr6OZ7AK,in,0,0,1,Netral
Sat Aug 02 20:20:41 +0000 2025,0,Bendera ? km ingat Politik di IDN pernah sejalan dgn cerita One Piece pd waktu yg relatif sama yaitu Aliansi Kaido &amp; Big Mom Chapter 954 yg rilis 02Sep2019 = Rekonsiliasi Prabowo &amp; Megawati pd pertengahan 2019 yg dikenal Politik Nasi Goreng Oktobernya Prabowo jd Menhan /Cont.. https://t.co/2Md0A0covM,in,0,2,0,Netral
Sat Aug 02 20:20:31 +0000 2025,0,Dikata orang orang sampe masang bendera fiksi gituan cuma buat caper ke gov apa goblok banget. Bahkan demo hal genting aja kagak diwaro apalagi ginian. Tapi kocaknya justru hal remeh ginian yang baru diwaro mereka WKWKWKWK,in,0,0,0,Positif
Sat Aug 02 20:20:17 +0000 2025,0,wow pemerintahan indonesia sangat produktif advanced dan bersih kauh dari kasus korupsi sampai bendera kartun aja diurusin.. respek ‍,in,0,0,0,Negatif
Sat Aug 02 20:17:25 +0000 2025,1,Udh saatnya kita pake bendera xh,in,0,0,0,Netral
Sat Aug 02 20:16:11 +0000 2025,0,@moses_bendera ,qme,0,0,0,Netral
Sat Aug 02 20:13:07 +0000 2025,1,Padahal gapake bendera one piece pun dah pecah gasi ni negara,in,0,0,0,Positif
Sat Aug 02 20:12:15 +0000 2025,0,Ini penistaan. Ingat? Roy Suryo penjara gara-gara apa ? @bangherwin Harap berhati-hati negara ini negara hukum @CCICPolri @DivHumas_Polri Itu bendera yang kalian hormati setiap senin di buat lelucon kalian diam saja ?,in,0,0,0,Positif
Sat Aug 02 20:11:40 +0000 2025,0,@EMUNOPLA Inilah faktanya. Kami berjuang melawan pemerintahan di negeri kami sendiri dengan mengibarkan bendera bajak laut ,in,0,0,0,Positif
Sat Aug 02 20:09:44 +0000 2025,0,Beli bendera wanpis apa ya?,in,0,0,0,Positif
Sat Aug 02 20:09:01 +0000 2025,0,@tempodotco sama bendera anime aja takut. TOLOL,in,0,0,0,Positif
Sat Aug 02 20:08:44 +0000 2025,0,@Myweebalter @miftahull33_ @gajahserenang @bangherwin @CCICPolri @ListyoSigitP Pahami aturan UU tentang bendera. Tidak ada satupun bendera yg lebih tinggi dari merah putih. Kalau ada itu berarti makar. Lu yg tolol g paham aturan negara,in,0,0,0,Positif
Sat Aug 02 20:07:10 +0000 2025,9,Jaket nya bagus banget representasi bendera Prancis🇫🇷 PARIS ROCKS WITH JENNIE #JENNIEDEADLINEPARIS #DEADLINE_IN_PARIS https://t.co/ebVexzcWWY,in,0,0,1,Negatif
Sat Aug 02 20:07:01 +0000 2025,0,@Putra_Rama2907 @txtdrimedia Gk guna.. Indonesia bendera penjajah jawa,in,0,0,0,Netral
Sat Aug 02 20:06:58 +0000 2025,0,@DuvrartAngelo @gajahserenang @bangherwin @CCICPolri @ListyoSigitP Tolol. Pahami UU tentang bendera. Tidak ada bendera yg diatas merah putih apapun bendera itu. Kalau g paham aturan jangan ngoceh,in,0,0,0,Positif
Sat Aug 02 20:05:11 +0000 2025,0,selamat pagi dan sekamat hari minggu dari gue yang tiba-tiba pengen beli bendera one piece,in,0,0,0,Netral
Sat Aug 02 20:04:33 +0000 2025,0,@inganggita @BisKota_ Bendera slank sama OI pada eranya jadi simbol perlawanan... Sekarang keduanya udah didalem alhasil nyari simbol baru...,in,0,0,0,Positif
Sat Aug 02 20:04:22 +0000 2025,0,Malming Malam Minggu GoPay Pet Bendera The Next Prince Celebration OPEN BO Jambi Timur Ready Ya Beb LINK : https://t.co/do9qaGnrsB LINK : https://t.co/Pysv4x2OgR LINK: https://t.co/FtXeel0AW7 LINK: https://t.co/px2bDVKc0n #zonauang #terabox #videoviral #viral #porn #NOTA4D https://t.co/lHQGmtaPuq,in,0,0,0,Netral
Sat Aug 02 20:03:55 +0000 2025,0,Pake baju warna bendera Prancis Bu Jen bucin bgt sma Paris yaa,in,0,0,0,Negatif
Sat Aug 02 20:01:53 +0000 2025,0,@laroncabut @MrHattens @todayanimenews Bendera Topi Jerami melambangkan kebebasan tak tergoyahkan dan perlawanan terhadap tirani mirip petualangan Luffy cocok untuk protes. Bendera Tentara Revolusioner memang pas untuk revolusi langsung tapi Straw Hats lebih ikonik dan bergema global. Apapun pilihannya One Piece,in,0,0,0,Negatif
Sat Aug 02 19:58:11 +0000 2025,0,@solitudeenjoyer Mungkin maksudnya buat seru-seruan atau ekspresif. Tapi gimanapun urusan bendera negara sudah diatur UU dan punya makna bagi kedaulatan negara,in,0,0,0,Netral
Sat Aug 02 19:54:24 +0000 2025,0,Kita tetap kibarkan bendera merah putih untuk hargai jasa para pahlawan bukan koruptor laknat,in,0,0,0,Negatif
Sat Aug 02 19:53:52 +0000 2025,0,lagian ngatain bendera one piece teroris sih mampus kan viral,in,0,0,0,Positif
Sat Aug 02 19:53:15 +0000 2025,0,Aneh bener nii pada takut ma bendera doang,in,0,0,0,Positif
Sat Aug 02 19:30:43 +0000 2025,0,Pake bendera los panturas kira-kira akan memecah belah bangsa juga ga ya,in,0,0,0,Positif
Sat Aug 02 19:30:39 +0000 2025,0,@tempodotco Harus kalian malu pak kok bisa masyarakat memilih mengibarkan bendera anime ketimbang merah putih . Kenapa coba? Apa penyebabnya? Harusnya yg dipikirkan itu penyebab bukan tiba2 penjarakan bego!,in,0,0,0,Positif
Sat Aug 02 19:29:28 +0000 2025,0,ngibarke bendera wanpis ning konser wae kok ndadak digawa isilop hadah kenthir,in,0,2,0,Netral
Sat Aug 02 19:27:43 +0000 2025,0,Gpp kali bendera one piece daripada dikibarin bendera Mataram (gulo klopo) lagi..risau nanti..,in,0,0,0,Netral
Sat Aug 02 19:26:15 +0000 2025,0,Ini nih contoh wamen dari kementerian padahal khusus tangani bendera simbol negara si bima arya asbun bilang ekspresi warga tak apa yg penting one piece dibawah bendera merah putihitu kalau negara lain lihat tak malu ente jangan bawa penyakit eks termul lah cerdaslah dikit https://t.co/hNzN6yIvDr,in,0,0,0,Positif
Sat Aug 02 19:24:18 +0000 2025,0,@txtdrimedia Pernah ga orang² seperti mereka ini berpikir waras tentang asal usul suatu kejadian krn apa bendera itu ngetrend ? Bisanya cuma mengancam rakyat nya sendiri,in,0,0,0,Positif
Sat Aug 02 19:22:41 +0000 2025,0,Negara kek ga ada hal lebih penting yg kudu dibenahin dibanding ngurusin bendera wibu,in,0,0,0,Positif
Sat Aug 02 19:18:34 +0000 2025,0,@note_027 @kompascom pas merdeka gataunya sama ajh kaya dijajah korupsi dimana2 sekedar bendera fiksi dibesar2kan rakyat kelaparan dibiarkan.,in,0,0,0,Positif
Sat Aug 02 19:18:19 +0000 2025,0,@Tenjin06666 Bisa jadi tiang bendera kak,in,0,0,0,Netral
Sat Aug 02 19:17:24 +0000 2025,0,Bendera onepiece,tr,0,0,0,Netral
Sat Aug 02 19:17:00 +0000 2025,0,takut sama bendera ANIME..... lucu bgt ni negara,in,0,0,0,Positif
Sat Aug 02 19:15:00 +0000 2025,0,@biteyourchocho Oiya kalian dengar gak soal bendera one Piece topi jerami dibentangkan dibawah bendera indo?,in,0,0,0,Netral
Sat Aug 02 19:14:11 +0000 2025,0,@kompascom Saat gusdur dihadapkan bintang kejora santai sekali menghadapinya lah ini mantan jend bintang 7 ngadepin bendera fiksi segitu takutnya. Kelod,in,0,0,0,Positif
Sat Aug 02 19:13:28 +0000 2025,0,Rekening Rakjat d blokirin se enak jidat Lo di bales kibarin bendera One piece Baper di bilang mecah belah. Otak para pengelola bangsa ini apa bedanya dengan Zion isrewel?,in,0,0,0,Positif
Sat Aug 02 19:12:57 +0000 2025,0,Ada yg bilang kalo bendera merah putih trlalu suci utk di kibarkan di negara ini. Damn ! ,in,0,0,0,Positif
Sat Aug 02 19:08:47 +0000 2025,3,@BarakaMaviatu @JmcMfadhili au bendera na bandeira kwa kireno.,in,0,1,0,Netral
Sat Aug 02 19:08:30 +0000 2025,0,Inilah Harta Kekayaan Terbaru Ketua Harian Partai Gerindra Sufmi Dasco yang disorot di fenomena Pengibaran Bendera One Piece. https://t.co/ZdKTrxOJky,in,0,0,0,Netral
Sat Aug 02 18:51:27 +0000 2025,0,@kompascom Negara takut dengan bendera kartun One Piece. Bidan di Desa Jorong Pasaman Sumatera Barat dibiarkan bertaruh nyawa seberangi sungai demi menolong pasien akibat jembatan rusak. Pejabatnya rangkap jabatan tanpa rasa malu. Sungguh ngeri negara ini. https://t.co/wfjDCLecr5,in,0,0,1,Positif
Sat Aug 02 18:50:25 +0000 2025,0,Bendera itu belinya di mana?,in,0,0,0,Netral
Sat Aug 02 18:49:40 +0000 2025,0,Protes boleh kritik boleh tapi jangAn mainin SIMBOL NEGARA kayak Dasar Lambang Garuda Pancasila atau pasang bendera One Piece (kartun jadul bajak laut super manga jepang yg dulu wira wiri tv).Gue alumni 98 tak suka lihat itu kalian yg pasang one piece mungkin otak judol https://t.co/be9Tpu0sCL,in,0,1,0,Positif
Sat Aug 02 18:49:23 +0000 2025,0,@txtdrimedia Para peler bahkan lebih takut sama bendera one piece ketimbang rakyatnya miskin. KONTOOOLLLLLL,in,0,0,0,Positif
Sat Aug 02 18:47:41 +0000 2025,0,Jangan salahkan bendera One piece tapi salahkan kebijakan pemerintah yang menyusahkan dan menyengsarakan rakyat. Membungkam keberanian rakyat bersuara dengan menindak bendera One piece. https://t.co/i0IASL519Q,in,0,0,0,Positif
Sat Aug 02 18:47:18 +0000 2025,0,Agustus wkwk Bendera sepanjang jalan berkibar. Udah kek negara merdeka aja. Padahal masih dijajah. Bedanya ini dijajah sama orang sendiri jadi nggak kerasa aja.,in,0,0,0,Positif
Sat Aug 02 18:45:51 +0000 2025,0,Itu bendera dicetak sendiri2 oleh individu ataukah dicetak secara massal? Apakah ada yang menjual di pinggir jalan seperti bendera merah putih ataukah melaluli pesanan khusus?,in,0,0,0,Positif
Sat Aug 02 18:44:56 +0000 2025,1,Eh tadi keren bgt dah. Ada mahasiswa double major bentangin bendera 🇵🇸 waktu naik ke panggung. Asli dia keren banget he said no words but he was so loud,in,0,0,0,Negatif
Sat Aug 02 18:44:54 +0000 2025,0,oiya maap nanti gua kibarinnya bendera karina,in,0,0,0,Netral
Sat Aug 02 18:44:26 +0000 2025,1,@somexthread Sekalian gak usah ada bendera apapun,in,0,0,1,Positif
Sat Aug 02 18:41:48 +0000 2025,0,td kan gw harus muter gang ya soalnya jalan ditutup dr jauh tuh gw kira kawinan makanya gw kek aduhlah tp pas udah pulang (barusan) gw lewatin tuh BARANG YANG GW KIRA KUADE ITU TERNYATA SOUND HOREG YA ALLAHHH LENGKAP DGN BENDERA BANTENGNYA,in,0,1,0,Positif
Sat Aug 02 18:40:19 +0000 2025,31,Nemenin ibu kost yg ditinggal kerja suami nya https://t.co/SdY6QSdiTS https://t.co/0aYbk1GWFG Malam Minggu malming malmingan rebahan blok m bendera gopay pet pagii pagiii tidur siang bangun nomor 2 ready https://t.co/9OuNpUrWG7,in,0,54,0,Netral
Sat Aug 02 18:38:55 +0000 2025,0,Bendera... Apa bedanya dengan bendera parpol atau ormas..?,in,0,0,0,Positif
Sat Aug 02 18:36:10 +0000 2025,0,@marchbbina AYOOOO kabar kabaran ia nantiii. aku membawa bendera papah papih,in,0,1,0,Netral
Sat Aug 02 18:34:03 +0000 2025,0,@Gojekmilitan mulai 17 agustus sapa ga kibarkan bendera pajakin aja denda 20jt bijimane mul???,in,0,0,0,Positif
Sat Aug 02 18:33:37 +0000 2025,1,@OH_permana @himawansugeha95 Gw orang sipil bang tapi boleh dicoba pasang bendera onepice dan merah putih 1 tiang atau naikin tuh bendera onepice saat 17 agustus pas gw lewat urusan pasal dan polisi nanti dulu deh...,in,0,1,0,Netral
Sat Aug 02 18:32:38 +0000 2025,0,@sapicupu12 @tempodotco Bisa2nya takut sama bendera anime,in,0,0,0,Positif
Sat Aug 02 18:32:20 +0000 2025,0,@plisitin iya -bendera,in,0,0,0,Netral
Sat Aug 02 18:31:04 +0000 2025,0,@redbullracing bakul bendera One Piece ae rausah balapan,in,0,0,0,Netral
Sat Aug 02 18:30:48 +0000 2025,2,@bajabiri Na umri ukisogea Sana unatafuta ujumbe wa nyumba kumi..msingi bendera ya chama Tu,in,0,0,1,Netral
Sat Aug 02 18:27:49 +0000 2025,0,@setyoriono @ARSIPAJA lucu ya dari sekian aksi dll sampe sumpah serapah bahkan mungkin udh ada dititik yg ngirim santet kayanya tp takutnya sama bendera anime. Plot twist bgt tau gitu dari dulu kalo demo bawa bendera onepiece semua jgn bawa bendera organisasiii woilah,in,0,0,1,Positif
Sat Aug 02 18:27:16 +0000 2025,0,bendera lu urus noh urusin pinjol sama korupsi elah,in,0,0,0,Positif
Sat Aug 02 18:25:35 +0000 2025,0,Kwkwkw takut ama bendera one piece kocak dah,in,0,0,0,Positif
Sat Aug 02 18:24:46 +0000 2025,93,Malam minggu malming blok m transmart nomor 2 rotiboy luffy bendera seru pagii pagiii tidur siang ready vcs https://t.co/5eV0T02tPc https://t.co/rCM3w8y4if,in,0,38,90,Netral
Sat Aug 02 18:24:00 +0000 2025,0,@plisitin bendera dong jink,in,0,0,0,Positif
Sat Aug 02 18:23:42 +0000 2025,0,@nayqul Tidur besok ada kerja bakti pasang bendera,in,0,1,0,Netral
Sat Aug 02 18:22:23 +0000 2025,0,https://t.co/yI2zEUZTRf,zxx,0,0,0,Netral
Sat Aug 02 18:21:40 +0000 2025,0,Legislator Ingatkan Fenomena Bendera One Piece Jangan Kaburkan Nilai Kebangsaan https://t.co/Akrfw0kJop,in,0,0,0,Netral
Sat Aug 02 18:17:52 +0000 2025,0,Demn tiba-tiba kepikiran studio chanyeol ada bendera one piece jangan-jangan kode bentuk protes ketidakadilan agensi maaf kalo asbun https://t.co/nqfzUn9LON,in,0,0,0,Positif
Sat Aug 02 18:17:47 +0000 2025,0,Kalo pasang bendera Keyaki nggak dibolehin juga karena ada Silent Majority.,in,0,0,0,Positif
Sat Aug 02 18:17:23 +0000 2025,0,@plisitin bendera wanpis nya,in,0,0,0,Netral
Sat Aug 02 18:16:57 +0000 2025,0,Menentang sistem korup dengan bendera kartun koruptornya kepanasan? Padahal Rakyat tetap NKRI harga mati loh? ,in,0,0,0,Positif
Sat Aug 02 18:15:23 +0000 2025,0,Oke aku pake bendera Floptropica saja. https://t.co/zUILydLUOM,in,0,0,0,Netral
Sat Aug 02 18:14:25 +0000 2025,0,@muncorner Bahas bendera One Piece.,en,0,0,0,Netral
Sat Aug 02 18:13:55 +0000 2025,2,Satnight padel katanya negara lagi takut sama bendera ini ya https://t.co/Lft7ZwnTJI,in,1,0,0,Positif
Sat Aug 02 18:13:38 +0000 2025,1,@rhyzopine @delapanmancis @todayanimenews @prabowo Ya klaim hoax itu memang salah. Protes dengan bendera One Piece benar terjadi sebagai simbol perlawanan korupsi. Sumber kredibel seperti Antara dan Tempo mengonfirmasi. Semoga membantu klarifikasi!,in,0,0,0,Positif
Sat Aug 02 18:13:18 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Tidak ucapan delapanmancis bahwa berita itu hoax salah. Berita benar: warga Indonesia menggunakan bendera One Piece sebagai simbol protes terhadap kebijakan pemerintah Prabowo dikonfirmasi Antara News dan Telegraph India meski tidak dilarang. Prabowo punya approval rating,in,0,0,0,Positif
Sat Aug 02 18:12:57 +0000 2025,0,Genji saatnya kibarkan bendera ,in,0,0,0,Netral
Sat Aug 02 18:12:36 +0000 2025,0,@txtdrimedia Bisa saja itu upaya provokasi bendera tsb milik kelompok yg mencoba menggulingkan pemerintahan dunia yang zalim. Ya bisa saja kita anggap pemerintahan yang sah di negara ini menurut pandangan mereka adalah manifestasi pemerintahan dunia dalam versi manga nya.,in,0,0,0,Positif
Sat Aug 02 18:11:47 +0000 2025,5,Kalau bendera One Piece diminta turun Bendera parpol harusnya kita paksa turun juga ,in,0,0,0,Netral
Sat Aug 02 18:11:36 +0000 2025,0,@anasurbaningrum lha iyo yg pasang bendera one piece iku lho brp persen dari penduduk +62,in,0,0,0,Netral
Sat Aug 02 18:11:00 +0000 2025,4,Yang dilarang itu bendera raja kodok sperti ini https://t.co/EKaMtumEy3,in,0,0,2,Positif
Sat Aug 02 18:10:56 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Berita tentang warga Indonesia menggunakan bendera One Piece untuk protes pemerintah memang benar bukan hoax. Banyak sumber seperti Antara News Tempo dan media internasional (Telegraph India ScreenRant) mengonfirmasi tren ini sebagai simbol perlawanan terhadap korupsi dan,in,0,2,0,Netral
Sat Aug 02 18:10:51 +0000 2025,0,@Ary_PrasKe2 https://t.co/96YKmWytin,qme,0,0,0,Netral
Sat Aug 02 18:10:28 +0000 2025,0,https://t.co/6agRh3KFpD,zxx,0,1,0,Netral
Sat Aug 02 18:10:19 +0000 2025,0,@rhyzopine @delapanmancis @todayanimenews @prabowo Berita itu benar. Sumber seperti Antara News dan Telegraph India melaporkan warga Indonesia menggunakan bendera Straw Hat Pirates dari One Piece sebagai simbol protes terhadap kebijakan pemerintah Prabowo meskipun tidak dilarang. Ini tren viral sejak Agustus 2025 terkait,in,0,1,0,Netral
Sat Aug 02 18:10:05 +0000 2025,0,@AokoOtieno_ This guy must be seething with rage over @WilliamsRuto decision to back stab him and give his NEMESIS 001 @HassanAliJoho bendera a seat at the high table. @MohaJichoPevu were you consulted? Rutos M.O!! No one is shocked anymore ,en,0,0,0,Positif
Sat Aug 02 18:09:44 +0000 2025,0,Ada negara takut ama bendera,in,0,0,0,Positif
Sat Aug 02 18:08:21 +0000 2025,0,Mengibarkan Bendera One Piece bukan berarti kita ga nasionalis dan ga cinta negeri ini. Tapi karena Bendera Merah Putih terlalu suci dan sakral untuk kondisi negeri yang lagi rusak sekarang ini.,in,0,0,0,Positif
Sat Aug 02 18:06:13 +0000 2025,0,@MNevsky8 @hahingang_ @neohistoria_id Ya gambar itu benar. Pejabat pemerintah Indonesia Sufmi Dasco Ahmad menyebut bendera Jolly Roger dari One Piece sebagai ancaman persatuan nasional karena digunakan dalam protes. Artikel Screen Rant melaporkan hal ini secara akurat berdasarkan berita terkini.,in,0,0,0,Netral
Sat Aug 02 18:05:47 +0000 2025,3,@LexWu_13 @PPATK Mengibarkan bendera Tauhid kena UU Terorisme mengibarkan bendera bajak laut dikriminalisasi giliran ada kenaikan harta tidak wajar dianggap prestasi ,in,0,0,0,Positif
Sat Aug 02 18:05:38 +0000 2025,0,@ElvinaNara Jilat terus bendera merah putih terlalu bersih kawan untuk dikibarkan di negara yang kotor,in,0,0,0,Positif
Sat Aug 02 18:05:00 +0000 2025,0,Tiba-tiba terpikir. What if bendera one piece dikibarin di acara gede,in,0,0,0,Netral
Sat Aug 02 18:04:26 +0000 2025,0,sama rakyat berani sama bendera anime takut,in,0,0,0,Positif
Sat Aug 02 18:01:09 +0000 2025,0,mending kibarin bendera slank,in,0,1,0,Netral
Sat Aug 02 18:00:12 +0000 2025,0,justru dari respon pemerintah yg lebih cemen lagi itu juga nunjukkin kalo langkah masang bendera strawhat ini DIANGGEP RESISTANCE. what they did? yes BANNED IT. the more reason for us to keep on raising the flag,in,0,0,0,Positif
Sat Aug 02 18:00:04 +0000 2025,32,Yang bakal jadi raja bajak laut aja nyantai kayak gini. Yang orang-orang tuwek di pemerintahan Indonesia takut sama bendera One Piece. Oya pantes sih. Orang-orang tuwa aneh itu takut kalau warganya bebas berpikir dan berkehendak. https://t.co/lFGGx1Vxhi,in,0,1,15,Positif
Sat Aug 02 17:59:39 +0000 2025,0,@P3gEl Lha ini bendera merah putih dicampakan demi sepancingan emosi apalagi harga rupiah siapa yang harus bertanggung jawab? Polda?ENTAHLAH Bukan urusan saya. SUDAH MASAK DAN JADI BENAR. MUNGKIN MAU BUKA SENDIRI YA ? https://t.co/LTCTmlbyEH,in,0,0,0,Positif
Sat Aug 02 17:59:08 +0000 2025,0,Bendera one piece. https://t.co/Y6YyTh8g6N https://t.co/bxlzpMVGh0,it,0,0,0,Netral
Sat Aug 02 17:59:01 +0000 2025,0,jujur KOCAK sihhh takut sama bendera aowkaowkaowk,in,0,0,0,Positif
Sat Aug 02 17:58:57 +0000 2025,1,@WidasSatyo @damsqy Sopir truk mulai pasang bendera one piece dibilangmya cringe ama geli aksi BW dlu jg galuput ama nyingiran situ saya jg inget dlu mas widas jg anggep org2 minoritas yg skeptis ama anies cuma sebatas masih dendam ama gamau nerima kekalahan. Terus yg bener mnurut situ apa nih?,in,0,1,0,Positif
Sat Aug 02 17:58:46 +0000 2025,0,@CErine_JKT48 nihh kucing kucing aku wihh keliatannya enak tuh tahunya udah sampai rumah kah? atau masih dijalan sekarang? aku baru pulang tadi abis rapat buat 17 an terus sama masang masang bendera ehhh? gemeshh amayy aku juga ga bisa main rubik Rin ehehehe #NgabaRine @CErine_JKT48 https://t.co/YXujok1gsh,in,0,0,0,Positif
Sat Aug 02 17:58:08 +0000 2025,0,bendera apa gmn ni brodi?,in,0,0,0,Positif
Sat Aug 02 17:57:39 +0000 2025,1,@willysaef @Rohmatkun Makanya..... Jepang kalo soal IP itu super nyebelin Kl ndak ribet gw mah mau ngibarin bendera AEUG atau Mafty Navue Erin,in,0,0,0,Positif
Sat Aug 02 17:57:38 +0000 2025,0,Liverpool Tak Menyerah Isak Ingin Gabung! Gimana Newcastle? Klub asal band legend The Beatles Liverpool belum mengibarkan bendera putih dalam perburuan Alexander Isak... https://t.co/UuaZAmMpAw,in,0,0,0,Netral
Sat Aug 02 17:57:34 +0000 2025,0,@tijabar Masi mau joget? Joget donk lha ini bendera merah putih aja dicampakan demi sepancingan emosi apa lagi sekedar harga rupiah. Siapa yang harus bertanggung jawab POLDA? ENTAHLAH BUKAN URUSAN SAYA. SUDAH MASAK DAN JADI BENAR AGAMA FANTASI LIBIDO ITU https://t.co/Ty0cefs1Iv,in,0,0,0,Positif
Sat Aug 02 17:57:33 +0000 2025,0,Serasa di Grand Line! ‍️ Ini dia bendera impian para Nakama! Bendera One Piece Jolly Roger ukuran 180x120cm ini wajib banget buat dekorasi kamar kamu. #OnePiece #JollyRoger #DekorasiKamar. Bikin semangat berpetualang! Cek Dulu Aja di https://t.co/IWxMq4Yvlh https://t.co/Jj6BuzfQOB,in,0,0,0,Negatif
